config_id,run_key,run_id,run_started_at,run_finished_at,status,project_id,location,system_prompt,scenario,shots_json,shots_count,repair_prompt,generation_model,generation_temperature,repair_model,repair_temperature,repair_shots_json,max_iterations,compiler_jar,use_generated_dsl_cache,generated_dsl_source,generated_dsl_cache_path,run_dir,dsl_dir,compiler_dir,summary_iterations_recorded,summary_validations_attempted,summary_compiler_failures,summary_compiler_successes,summary_setup_errors,summary_first_success_iteration,summary_final_success_dsl_path,summary_total_compiler_feedback_chars,summary_llm_calls,summary_prompt_tokens_est_total,summary_response_tokens_est_total,telemetry_llm_calls,telemetry_prompt_chars_total,telemetry_response_chars_total,telemetry_prompt_tokens_est_total,telemetry_response_tokens_est_total,derived_iteration_count,derived_success,derived_first_success_iteration,derived_iterations_to_best,derived_best_error_score,derived_best_error_lines,derived_best_warning_lines,derived_final_error_score,derived_final_error_lines,derived_final_warning_lines,derived_initial_error_score,derived_auc_error_score,derived_normalized_auc_error_score,derived_relative_improvement_best,derived_relative_improvement_final,derived_improvement_steps,derived_regression_steps,derived_monotonicity_ratio,derived_avg_delta_per_step,derived_run_duration_seconds,derived_llm_span_seconds,iteration,dsl_path,compiler_output_path,validated,is_valid,compiler_feedback_chars,compiler_error_lines,compiler_warning_lines,compiler_error_score,repair_prompt_included_previous_dsl,repair_prompt_mode,source_path,ingested_at
c8,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155615,20260227_155615,2026-02-27T15:56:15.492800,2026-02-27T15:57:05.404097,success,aerobic-stream-483313-v6,global,SP5.txt,Scenario_011.txt,1,1,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-3-pro-preview,0.35,3,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_11/SP5_Shot1.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155615,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155615/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155615/compiler,2,2,1,1,0,1,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155615/dsl/ITER1_20260227_155703.LIRAs,2390,1,495,53,1,1979,213,495,53,2,1,1,1,0,0,0,0,0,0,340,170.0,0.5,1.0,1.0,1,0,1.0,340.0,49.911297,,1,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155615/dsl/ITER1_20260227_155703.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155615/compiler/ITER1_20260227_155703.LIRAs.compiler.txt,1,1,,0,0,0,,,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C8/Scenario_011/SP5/RUN_20260227_155615/run_metadata.json,2026-03-03T11:01:16Z
c8,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155710,20260227_155710,2026-02-27T15:57:10.453561,2026-02-27T15:58:05.838353,success,aerobic-stream-483313-v6,global,SP5.txt,Scenario_011.txt,2,2,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-3-pro-preview,0.35,3,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_11/SP5_Shot2.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155710,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155710/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155710/compiler,2,2,1,1,0,1,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155710/dsl/ITER1_20260227_155803.LIRAs,9640,1,441,124,1,1764,496,441,124,2,1,1,1,0,0,0,0,0,0,1340,670.0,0.5,1.0,1.0,1,0,1.0,1340.0,55.384792,,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155710/dsl/ITER0_20260227_155710.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155710/compiler/ITER0_20260227_155710.LIRAs.compiler.txt,1,0,9640,133,0,1340,1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C8/Scenario_011/SP5/RUN_20260227_155710/run_metadata.json,2026-03-03T11:01:16Z
c8,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155710,20260227_155710,2026-02-27T15:57:10.453561,2026-02-27T15:58:05.838353,success,aerobic-stream-483313-v6,global,SP5.txt,Scenario_011.txt,2,2,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-3-pro-preview,0.35,3,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_11/SP5_Shot2.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155710,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155710/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155710/compiler,2,2,1,1,0,1,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155710/dsl/ITER1_20260227_155803.LIRAs,9640,1,441,124,1,1764,496,441,124,2,1,1,1,0,0,0,0,0,0,1340,670.0,0.5,1.0,1.0,1,0,1.0,1340.0,55.384792,,1,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155710/dsl/ITER1_20260227_155803.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_011/SP5/RUN_20260227_155710/compiler/ITER1_20260227_155803.LIRAs.compiler.txt,1,1,,0,0,0,,,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C8/Scenario_011/SP5/RUN_20260227_155710/run_metadata.json,2026-03-03T11:01:16Z
c8,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810,20260227_155810,2026-02-27T15:58:10.890583,2026-02-27T16:07:00.282427,success,aerobic-stream-483313-v6,global,SP1.txt,Scenario_016.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-3-pro-preview,0.35,3,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_16/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/compiler,7,7,6,1,0,6,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl/ITER6_20260227_160658.LIRAs,5598,6,1987,570,6,7951,2285,1987,570,7,1,6,6,0,0,0,0,0,0,370,568.0,0.25585585585585585,1.0,1.0,4,2,0.6666666666666666,61.666666666666664,529.391844,490.191936,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl/ITER0_20260227_155810.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/compiler/ITER0_20260227_155810.LIRAs.compiler.txt,1,0,2611,36,0,370,1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C8/Scenario_016/SP1/RUN_20260227_155810/run_metadata.json,2026-03-03T11:01:16Z
c8,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810,20260227_155810,2026-02-27T15:58:10.890583,2026-02-27T16:07:00.282427,success,aerobic-stream-483313-v6,global,SP1.txt,Scenario_016.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-3-pro-preview,0.35,3,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_16/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/compiler,7,7,6,1,0,6,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl/ITER6_20260227_160658.LIRAs,5598,6,1987,570,6,7951,2285,1987,570,7,1,6,6,0,0,0,0,0,0,370,568.0,0.25585585585585585,1.0,1.0,4,2,0.6666666666666666,61.666666666666664,529.391844,490.191936,1,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl/ITER1_20260227_155847.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/compiler/ITER1_20260227_155847.LIRAs.compiler.txt,1,0,916,12,0,124,1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C8/Scenario_016/SP1/RUN_20260227_155810/run_metadata.json,2026-03-03T11:01:16Z
c8,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810,20260227_155810,2026-02-27T15:58:10.890583,2026-02-27T16:07:00.282427,success,aerobic-stream-483313-v6,global,SP1.txt,Scenario_016.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-3-pro-preview,0.35,3,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_16/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/compiler,7,7,6,1,0,6,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl/ITER6_20260227_160658.LIRAs,5598,6,1987,570,6,7951,2285,1987,570,7,1,6,6,0,0,0,0,0,0,370,568.0,0.25585585585585585,1.0,1.0,4,2,0.6666666666666666,61.666666666666664,529.391844,490.191936,2,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl/ITER2_20260227_155936.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/compiler/ITER2_20260227_155936.LIRAs.compiler.txt,1,0,220,2,0,21,1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C8/Scenario_016/SP1/RUN_20260227_155810/run_metadata.json,2026-03-03T11:01:16Z
c8,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810,20260227_155810,2026-02-27T15:58:10.890583,2026-02-27T16:07:00.282427,success,aerobic-stream-483313-v6,global,SP1.txt,Scenario_016.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-3-pro-preview,0.35,3,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_16/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/compiler,7,7,6,1,0,6,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl/ITER6_20260227_160658.LIRAs,5598,6,1987,570,6,7951,2285,1987,570,7,1,6,6,0,0,0,0,0,0,370,568.0,0.25585585585585585,1.0,1.0,4,2,0.6666666666666666,61.666666666666664,529.391844,490.191936,3,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl/ITER3_20260227_160044.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/compiler/ITER3_20260227_160044.LIRAs.compiler.txt,1,0,709,9,0,93,1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C8/Scenario_016/SP1/RUN_20260227_155810/run_metadata.json,2026-03-03T11:01:16Z
c8,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810,20260227_155810,2026-02-27T15:58:10.890583,2026-02-27T16:07:00.282427,success,aerobic-stream-483313-v6,global,SP1.txt,Scenario_016.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-3-pro-preview,0.35,3,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_16/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/compiler,7,7,6,1,0,6,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl/ITER6_20260227_160658.LIRAs,5598,6,1987,570,6,7951,2285,1987,570,7,1,6,6,0,0,0,0,0,0,370,568.0,0.25585585585585585,1.0,1.0,4,2,0.6666666666666666,61.666666666666664,529.391844,490.191936,4,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl/ITER4_20260227_160259.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/compiler/ITER4_20260227_160259.LIRAs.compiler.txt,1,0,220,2,0,21,1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C8/Scenario_016/SP1/RUN_20260227_155810/run_metadata.json,2026-03-03T11:01:16Z
c8,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810,20260227_155810,2026-02-27T15:58:10.890583,2026-02-27T16:07:00.282427,success,aerobic-stream-483313-v6,global,SP1.txt,Scenario_016.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-3-pro-preview,0.35,3,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_16/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/compiler,7,7,6,1,0,6,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl/ITER6_20260227_160658.LIRAs,5598,6,1987,570,6,7951,2285,1987,570,7,1,6,6,0,0,0,0,0,0,370,568.0,0.25585585585585585,1.0,1.0,4,2,0.6666666666666666,61.666666666666664,529.391844,490.191936,5,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl/ITER5_20260227_160532.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/compiler/ITER5_20260227_160532.LIRAs.compiler.txt,1,0,922,12,0,124,1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C8/Scenario_016/SP1/RUN_20260227_155810/run_metadata.json,2026-03-03T11:01:16Z
c8,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810,20260227_155810,2026-02-27T15:58:10.890583,2026-02-27T16:07:00.282427,success,aerobic-stream-483313-v6,global,SP1.txt,Scenario_016.txt,0,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-3-pro-preview,0.35,3,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_16/SP1_Shot0.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/compiler,7,7,6,1,0,6,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl/ITER6_20260227_160658.LIRAs,5598,6,1987,570,6,7951,2285,1987,570,7,1,6,6,0,0,0,0,0,0,370,568.0,0.25585585585585585,1.0,1.0,4,2,0.6666666666666666,61.666666666666664,529.391844,490.191936,6,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/dsl/ITER6_20260227_160658.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_155810/compiler/ITER6_20260227_160658.LIRAs.compiler.txt,1,1,,0,0,0,,,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C8/Scenario_016/SP1/RUN_20260227_155810/run_metadata.json,2026-03-03T11:01:16Z
c8,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160705,20260227_160705,2026-02-27T16:07:05.335634,2026-02-27T16:08:03.229392,success,aerobic-stream-483313-v6,global,SP1.txt,Scenario_016.txt,1,1,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-3-pro-preview,0.35,3,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_16/SP1_Shot1.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160705,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160705/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160705/compiler,2,2,1,1,0,1,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160705/dsl/ITER1_20260227_160801.LIRAs,2181,1,533,117,1,2132,468,533,117,2,1,1,1,0,0,0,0,0,0,310,155.0,0.5,1.0,1.0,1,0,1.0,310.0,57.893758,,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160705/dsl/ITER0_20260227_160705.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160705/compiler/ITER0_20260227_160705.LIRAs.compiler.txt,1,0,2181,30,0,310,1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C8/Scenario_016/SP1/RUN_20260227_160705/run_metadata.json,2026-03-03T11:01:16Z
c8,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160705,20260227_160705,2026-02-27T16:07:05.335634,2026-02-27T16:08:03.229392,success,aerobic-stream-483313-v6,global,SP1.txt,Scenario_016.txt,1,1,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-3-pro-preview,0.35,3,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_16/SP1_Shot1.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160705,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160705/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160705/compiler,2,2,1,1,0,1,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160705/dsl/ITER1_20260227_160801.LIRAs,2181,1,533,117,1,2132,468,533,117,2,1,1,1,0,0,0,0,0,0,310,155.0,0.5,1.0,1.0,1,0,1.0,310.0,57.893758,,1,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160705/dsl/ITER1_20260227_160801.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160705/compiler/ITER1_20260227_160801.LIRAs.compiler.txt,1,1,,0,0,0,,,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C8/Scenario_016/SP1/RUN_20260227_160705/run_metadata.json,2026-03-03T11:01:16Z
c8,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160808,20260227_160808,2026-02-27T16:08:08.283477,2026-02-27T16:10:14.540598,success,aerobic-stream-483313-v6,global,SP1.txt,Scenario_016.txt,2,2,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/SPs/Repair/SPR2.txt,gemini-3-pro-preview,1.0,gemini-3-pro-preview,0.35,3,10,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/liras_compiler.jar,1,dsl_folder,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/DSL/Scenario_16/SP1_Shot2.txt,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160808,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160808/dsl,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160808/compiler,3,3,2,1,0,2,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160808/dsl/ITER2_20260227_161012.LIRAs,7173,2,758,219,2,3033,877,758,219,3,1,2,2,0,0,0,0,0,0,900,543.0,0.3016666666666667,1.0,1.0,2,0,1.0,450.0,126.257121,64.4109,0,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160808/dsl/ITER0_20260227_160808.LIRAs,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Results/Scenario_016/SP1/RUN_20260227_160808/compiler/ITER0_20260227_160808.LIRAs.compiler.txt,1,0,6464,89,0,900,1,dsl_plus_compiler,/Users/dimitricopley/Desktop/Challenge/RESEARCH_PROJECT/Runs/C8/Scenario_016/SP1/RUN_20260227_160808/run_metadata.json,2026-03-03T11:01:16Z
